Index,Correlation Squared
0.0,0.0007979145395633273
0.011799410029498525,0.0007971012910154104
0.02359882005899705,0.0007954761990726775
0.035398230088495575,0.0007930420849370811
0.0471976401179941,0.0007898032358186194
0.058997050147492625,0.0007857604772830504
0.07079646017699115,0.0007809185274298071
0.08259587020648967,0.00077529083149193
0.0943952802359882,0.0007688868202884678
0.10619469026548672,0.0007617171424982302
0.11799410029498525,0.0007537939181547124
0.12979351032448377,0.0007451193127781893
0.1415929203539823,0.0007357099038580759
0.15339233038348082,0.0007255887398312408
0.16519174041297935,0.0007147725811448155
0.17699115044247787,0.0007032592721051161
0.1887905604719764,0.000691086395779241
0.20058997050147492,0.0006782716816823507
0.21238938053097345,0.0006648229049715195
0.22418879056047197,0.0006507779145667743
0.2359882005899705,0.0006361470895776421
0.24778761061946902,0.0006209639713749625
0.25958702064896755,0.0006052467734634554
0.2713864306784661,0.000589028542088144
0.2831858407079646,0.0005723296521729328
0.2949852507374631,0.0005551861078717981
0.30678466076696165,0.0005376229298426367
0.3185840707964602,0.0005196749750362979
0.3303834808259587,0.0005013746850879296
0.3421828908554572,0.00048275542024188537
0.35398230088495575,0.0004638544561681574
0.36578171091445427,0.00044470707889542976
0.3775811209439528,0.000425351352784063
0.3893805309734513,0.0004058274447846936
0.40117994100294985,0.0003861763392777213
0.41297935103244837,0.00036643986803402913
0.4247787610619469,0.0003466617471197364
0.4365781710914454,0.00032688511863677294
0.44837758112094395,0.00030715860361397497
0.46017699115044247,0.00028752977631240137
0.471976401179941,0.00026804846601894116
0.4837758112094395,0.00024876521039658716
0.49557522123893805,0.00022973211075796626
0.5073746312684366,0.00021100236779836382
0.5191740412979351,0.0001926311771801088
0.5309734513274336,0.00017467540130359447
0.5427728613569321,0.00015719203126133115
0.5545722713864307,0.00014023685218618855
0.5663716814159292,0.00012386305198109786
0.5781710914454277,0.00010813590502174836
0.5899705014749262,9.313797747750863e-05
0.6017699115044248,7.895539104117941e-05
0.6135693215339233,6.567865700797529e-05
0.6253687315634218,5.339413216246223e-05
0.6371681415929203,4.218366526394016e-05
0.6489675516224189,3.213094600852528e-05
0.6607669616519174,2.331502460835181e-05
0.6725663716814159,1.5806722460499212e-05
0.6843657817109144,9.676724635938671e-06
0.696165191740413,4.992870746411672e-06
0.7079646017699115,1.8156344052294905e-06
0.71976401179941,2.026042755428503e-07
0.7315634218289085,2.0846923343317732e-07
0.7433628318584071,1.88294936657016e-06
0.7551622418879056,5.2746225980381015e-06
0.7669616519174041,1.0425478531992148e-05
0.7787610619469026,1.7375017954484337e-05
0.7905604719764012,2.6166692027712244e-05
0.8023598820058997,3.6830423067392064e-05
0.8141592920353982,4.939824715220869e-05
0.8259587020648967,6.391065111502632e-05
0.8377581120943953,8.038277353608821e-05
0.8495575221238938,9.884425034633053e-05
0.8613569321533923,0.0001193336157212328
0.8731563421828908,0.0001418533437593755
0.8849557522123894,0.0001664336659959685
0.8967551622418879,0.00019309943223454846
0.9085545722713864,0.00022185508717206944
0.9203539823008849,0.0002527308247749565
0.9321533923303835,0.0002857340320837282
0.943952802359882,0.00032087502933607917
0.9557522123893805,0.00035816993994098673
0.967551622418879,0.00039763669653695874
0.9793510324483776,0.0004392718220972811
0.9911504424778761,0.00048308392740494704
1.0029498525073746,0.0005290881811638597
1.0147492625368733,0.0005772957948901878
1.0265486725663717,0.0006276830069989271
1.0383480825958702,0.0006802771639386273
1.0501474926253687,0.000735085215189961
1.0619469026548671,0.0007920747958254017
1.0737463126843658,0.0008512763978210057
1.0855457227138643,0.0009126892083114905
1.0973451327433628,0.0009762591394861364
1.1091445427728615,0.001042055905531381
1.12094395280236,0.0011100398130970916
1.1327433628318584,0.0011801407592810524
1.1445427728613569,0.0012524773746018238
1.1563421828908553,0.0013269668661833446
1.168141592920354,0.0014035211290004926
1.1799410029498525,0.0014823019541478908
1.191740412979351,0.0015631859641984192
1.2035398230088497,0.001646088158631609
1.2153392330383481,0.0017311819287241426
1.2271386430678466,0.0018183166339176882
1.238938053097345,0.0019074241511370165
1.2507374631268435,0.0019986669600366
1.2625368731563422,0.002091869636443199
1.2743362831858407,0.002187001037956502
1.2861356932153392,0.0022841919499427574
1.2979351032448379,0.002383244167615507
1.3097345132743363,0.002484179404077629
1.3215339233038348,0.002587078350952124
1.3333333333333333,0.002691729712579401
1.3451327433628317,0.0027982094439082793
1.3569321533923304,0.0029065359491524346
1.368731563421829,0.003016502529793825
1.3805309734513274,0.003128228422023101
1.392330383480826,0.003241663165553759
1.4041297935103245,0.00335663008628878
1.415929203539823,0.0034732612358401877
1.4277286135693215,0.00359144402775941
1.43952802359882,0.0037110655686975556
1.4513274336283186,0.0038322218767690847
1.463126843657817,0.003954755672451716
1.4749262536873156,0.004078650869203533
1.4867256637168142,0.004203913302481311
1.4985250737463127,0.004330387030427902
1.5103244837758112,0.00445811914405421
1.5221238938053097,0.00458702921239256
1.5339233038348081,0.004717006129196866
1.5457227138643068,0.004848095830921032
1.5575221238938053,0.004980158719168245
1.5693215339233038,0.0051131724575677
1.5811209439528024,0.005247101338271108
1.592920353982301,0.005381816550900233
1.6047197640117994,0.00551733943295257
1.6165191740412979,0.005653556580883134
1.6283185840707963,0.005790407792890919
1.640117994100295,0.005927869148611536
1.6519174041297935,0.006065809122945183
1.663716814159292,0.006204233369216684
1.6755162241887906,0.00634302503284366
1.6873156342182891,0.006482128350000785
1.6991150442477876,0.006621500185773469
1.710914454277286,0.006761016294750335
1.7227138643067845,0.006900673530305784
1.7345132743362832,0.007040339646702095
1.7463126843657817,0.00717998456670938
1.7581120943952802,0.007319520936011043
1.7699115044247788,0.007458856963813922
1.7817109144542773,0.007597959178809405
1.7935103244837758,0.007736701985847545
1.8053097345132743,0.007875063524377895
1.8171091445427727,0.008012919141722188
1.8289085545722714,0.008150227772944583
1.8407079646017699,0.008286894741139337
1.8525073746312684,0.008422837643504547
1.864306784660767,0.008558000604686497
1.8761061946902655,0.008692273040448536
1.887905604719764,0.008825616178444618
1.8997050147492625,0.008957908949951824
1.911504424778761,0.009089112137279174
1.9233038348082596,0.009219111212954195
1.935103244837758,0.009347856181981046
1.9469026548672566,0.009475245072208947
1.9587020648967552,0.009601213004519507
1.9705014749262537,0.009725679060382294
1.9823008849557522,0.009848553104942039
1.9941002949852507,0.00996977603489222
2.005899705014749,0.010089243140822992
2.017699115044248,0.010206905748125357
2.0294985250737465,0.010322653851129215
2.0412979351032448,0.010436441605637201
2.0530973451327434,0.010548161987637824
2.0648967551622417,0.010657770092458255
2.0766961651917404,0.010765157892966842
2.088495575221239,0.010870280121813031
2.1002949852507373,0.010973030351438607
2.112094395280236,0.011073366664316908
2.1238938053097343,0.011171185104247553
2.135693215339233,0.011266445342839234
2.1474926253687316,0.011359044520566328
2.15929203539823,0.011448945798456393
2.1710914454277286,0.011536044573579108
2.1828908554572273,0.011620306959102676
2.1946902654867255,0.01170163040041196
2.206489675516224,0.011779985762153595
2.218289085545723,0.011855274387559185
2.230088495575221,0.011927470247535928
2.24188790560472,0.011996466552144789
2.253687315634218,0.012062242863199185
2.265486725663717,0.012124717022134447
2.2772861356932155,0.012183857853877027
2.2890855457227137,0.012239575964322787
2.3008849557522124,0.012291842246693227
2.3126843657817107,0.01234059918242613
2.3244837758112094,0.012385808181216339
2.336283185840708,0.012427393865283139
2.3480825958702063,0.012465327246946769
2.359882005899705,0.012499577734509904
2.3716814159292037,0.012530082173516808
2.383480825958702,0.012556805212865275
2.3952802359882006,0.012579708716288981
2.4070796460176993,0.01259877975503816
2.4188790560471976,0.01261395176350734
2.4306784660766962,0.012625215048366502
2.4424778761061945,0.012632529440165505
2.454277286135693,0.012635886621114067
2.466076696165192,0.012635238332462701
2.47787610619469,0.012630574594945295
2.489675516224189,0.012621893769897105
2.501474926253687,0.012609160871576847
2.5132743362831858,0.012592364966587666
2.5250737463126844,0.012571498494589311
2.5368731563421827,0.012546561674605437
2.5486725663716814,0.012517530187666943
2.56047197640118,0.01248441103695675
2.5722713864306783,0.012447218339351914
2.584070796460177,0.012405937651516655
2.5958702064896757,0.012360580748971669
2.607669616519174,0.012311156221216058
2.6194690265486726,0.01225768782102639
2.631268436578171,0.012200165856228481
2.6430678466076696,0.012138626201440128
2.6548672566371683,0.01207309458871926
