Index,Correlation Squared
0.0,0.0020250791448072937
0.011799410029498525,0.0020243994423797132
0.02359882005899705,0.0020230405980354114
0.035398230088495575,0.002021003793374884
0.0471976401179941,0.0020182908551791873
0.058997050147492625,0.002014892168758604
0.07079646017699115,0.0020108047533948293
0.08259587020648967,0.0020060444501418763
0.0943952802359882,0.0020006140468041603
0.10619469026548672,0.0019945167003175977
0.11799410029498525,0.0019877561747091623
0.12979351032448377,0.001980308737198038
0.1415929203539823,0.001972183100353516
0.15339233038348082,0.001963402001422511
0.16519174041297935,0.0019539692138477206
0.17699115044247787,0.001943836890482368
0.1887905604719764,0.00193305522651939
0.20058997050147492,0.0019216215392907285
0.21238938053097345,0.0019095039917528284
0.22418879056047197,0.001896745557739911
0.2359882005899705,0.0018833144797040279
0.24778761061946902,0.0018692375088727679
0.25958702064896755,0.0018544970837449718
0.2713864306784661,0.0018391118323048093
0.2831858407079646,0.0018230639055124712
0.2949852507374631,0.0018063740517329748
0.30678466076696165,0.0017890295694268788
0.3185840707964602,0.0017710414724345412
0.3303834808259587,0.0017524110012601365
0.3421828908554572,0.001733138254700011
0.35398230088495575,0.001713228683678241
0.36578171091445427,0.001692680522223932
0.3775811209439528,0.001671496653362805
0.3893805309734513,0.0016496822332219435
0.40117994100294985,0.0016272407921282467
0.41297935103244837,0.0016041753087275427
0.4247787610619469,0.0015804903080028443
0.4365781710914454,0.0015561846234889165
0.44837758112094395,0.0015312702159028591
0.46017699115044247,0.0015057478675097908
0.471976401179941,0.0014796196542556132
0.4837758112094395,0.0014528897477287038
0.49557522123893805,0.00142556280861452
0.5073746312684366,0.0013976398149814944
0.5191740412979351,0.0013691226991657532
0.5309734513274336,0.001340013389032234
0.5427728613569321,0.0013103066728409054
0.5545722713864307,0.0012799736503151381
0.5663716814159292,0.0012489575359830834
0.5781710914454277,0.0012172422392876252
0.5899705014749262,0.0011848912900391244
0.6017699115044248,0.0011519854886868823
0.6135693215339233,0.0011186346071506072
0.6253687315634218,0.00108493861645335
0.6371681415929203,0.0010509789850834
0.6489675516224189,0.001016869248801113
0.6607669616519174,0.0009827187327186434
0.6725663716814159,0.0009485987758190774
0.6843657817109144,0.0009145993202188163
0.696165191740413,0.0008808210845270351
0.7079646017699115,0.0008473209290624655
0.71976401179941,0.0008141547594627611
0.7315634218289085,0.0007814105020507101
0.7433628318584071,0.0007491374638468535
0.7551622418879056,0.0007173572847818563
0.7669616519174041,0.0006861421648644932
0.7787610619469026,0.0006555303105486642
0.7905604719764012,0.0006255172088434439
0.8023598820058997,0.0005961711801384388
0.8141592920353982,0.0005675152650728446
0.8259587020648967,0.0005395241980484208
0.8377581120943953,0.0005122640563919235
0.8495575221238938,0.00048573646940135146
0.8613569321533923,0.00045992310549635687
0.8731563421828908,0.00043487592691102893
0.8849557522123894,0.0004105729779416571
0.8967551622418879,0.0003870160828733834
0.9085545722713864,0.00036423050535073885
0.9203539823008849,0.00034219696674683446
0.9321533923303835,0.0003209200741976575
0.943952802359882,0.0003003999839179489
0.9557522123893805,0.0002806341274215292
0.967551622418879,0.0002616165304059039
0.9793510324483776,0.0002433428549372951
0.9911504424778761,0.00022580739422064415
1.0029498525073746,0.00020900602332691223
1.0147492625368733,0.0001929279560498529
1.0265486725663717,0.00017757229735853054
1.0383480825958702,0.00016292427901583108
1.0501474926253687,0.00014897583976325817
1.0619469026548671,0.0001357300649979583
1.0737463126843658,0.00012316362613496118
1.0855457227138643,0.00011126791054477173
1.0973451327433628,0.00010005205159726038
1.1091445427728615,8.948526996764596e-05
1.12094395280236,7.956147568784428e-05
1.1327433628318584,7.028614983044552e-05
1.1445427728613569,6.163287438580945e-05
1.1563421828908553,5.359248968724722e-05
1.168141592920354,4.6167640746398634e-05
1.1799410029498525,3.933569461799348e-05
1.191740412979351,3.308784927165343e-05
