-65.08676889330258,-0.0010000000000000015,1
-65.06063752495297,-0.001258925411794168,2
-65.02780284276123,-0.0015848931924611134,3
-64.98656554144321,-0.0019952623149688776,4
-64.93480723379436,-0.0025118864315095755,5
-64.86989382701537,-0.0031622776601683716,6
-64.78856050797427,-0.003981071705534959,7
-64.68677711347671,-0.005011872336272707,8
-64.55959415882803,-0.006309573444801914,9
-64.40097240781004,-0.007943282347242793,10
-64.20360314963084,-0.009999999999999974,11
-63.958732946647935,-0.01258925411794164,12
-63.631144443173675,-0.0158489319246111,13
-63.25968907772314,-0.019952623149688757,14
-62.80490214416372,-0.025118864315095756,15
-62.230723562409985,-0.03162277660168374,16
-61.564806746953046,-0.03981071705534967,17
-60.751057725508986,-0.050118723362727165,18
-59.79576051024046,-0.06309573444801926,19
-58.68660395376489,-0.0794328234724281,20
-57.40458819745458,-0.09999999999999995,21
-55.97171981258695,-0.12589254117941667,22
-54.374658275320385,-0.15848931924611132,23
-52.636459067432156,-0.199526231496888,24
-50.79775938854943,-0.25118864315095807,25
-47.111278834277286,-0.39810717055349754,26
-45.605310340574825,-0.5011872336272727,27
-42.044452006516124,-0.3162277660168381,28
-39.64885777118497,-0.6309573444801939,29
-37.76394428271119,-0.7943282347242825,30
-35.60881001535255,-1.0000000000000016,31
-33.32990963287368,-1.2589254117941693,32
-31.000954736758743,-1.5848931924611165,33
-28.66288010922324,-1.9952623149688837,34
-26.3422316222384,-2.511886431509586,35
-24.05806393444426,-3.1622776601683875,36
-21.825021165773954,-3.9810717055349834,37
-19.654526284570096,-5.011872336272736,38
-17.555434577596486,-6.309573444801949,39
-15.53431305216534,-7.943282347242835,40
-13.595684658398762,-10.000000000000025,41
-11.742201309293065,-12.589254117941705,42
-9.974822633091813,-15.848931924611174,43
-8.292987746505784,-19.952623149688844,44
16.04192635177641,-0.0010000000000000015,45
16.04198776768098,-0.001258925411794168,46
16.04206500197958,-0.0015848931924611134,47
16.04216210182806,-0.0019952623149688776,48
16.042284134170217,-0.0025118864315095755,49
16.04243743374254,-0.0031622776601683716,50
16.042629906083825,-0.003981071705534959,51
16.042871395049943,-0.005011872336272707,52
16.04317412368874,-0.006309573444801914,53
16.043553216105852,-0.007943282347242793,54
16.044027304259878,-0.009999999999999974,55
16.044619216472864,-0.01258925411794164,56
16.045414546841318,-0.0158489319246111,57
16.046329121076823,-0.019952623149688757,58
16.047462452140678,-0.025118864315095756,59
16.048912350837433,-0.03162277660168374,60
16.050628897017635,-0.03981071705534967,61
16.052771733449074,-0.050118723362727165,62
16.055358498305978,-0.06309573444801926,63
16.05846390503196,-0.0794328234724281,64
16.062197906462266,-0.09999999999999995,65
16.06657785847105,-0.12589254117941667,66
16.07174368557352,-0.15848931924611132,67
16.07776615560884,-0.199526231496888,68
16.08470730230428,-0.25118864315095807,69
16.092666419454194,-0.3162277660168381,70
16.10173309680126,-0.39810717055349754,71
16.11200931282927,-0.5011872336272727,72
16.1236319048445,-0.6309573444801939,73
16.13675025022577,-0.7943282347242825,74
16.1515534520057,-1.0000000000000016,75
16.168267250832617,-1.2589254117941693,76
16.187165817841198,-1.5848931924611165,77
16.208579088575817,-1.9952623149688837,78
16.232903631384822,-2.511886431509586,79
16.260620155984963,-3.1622776601683875,80
16.29231240230622,-3.9810717055349834,81
16.32869319874234,-5.011872336272736,82
16.37063588880985,-6.309573444801949,83
16.4192147050555,-7.943282347242835,84
16.475754006231387,-10.000000000000025,85
16.541889573394077,-12.589254117941705,86
16.619643912931284,-15.848931924611174,87
16.711519073381513,-19.952623149688844,88
