-0.0004527949039285478,-1.5000095251301193
-0.0006607930810123444,-1.501318139948277
-0.0018467709848734918,-1.5087998781479008
-0.0021487617676671303,-1.5107104929514756
-0.0030289583502524967,-1.5162920735369976
-0.004207387480126794,-1.5237948470065945
-0.005382090281600973,-1.531308318202592
-0.006039647824564971,-1.5355291913630829
-0.006553098266895741,-1.5388326076165342
-0.006868288765944293,-1.5408637647095877
-0.007720442561144161,-1.5463678352177785
-0.008884153907611896,-1.5539141211564096
-0.010044262672968292,-1.5614715852124983
-0.011200798854193622,-1.5690403469670353
-0.012353792081941564,-1.576620526353251
-0.013503271628613285,-1.5842122429256642
-0.014649266408675206,-1.591815616134978
-0.01579180499144062,-1.5994307655949016
-0.015885130712145104,-1.6000543305708417
-0.01693091559317974,-1.6070578103497022
-0.017819131340475004,-1.6130291895293674
-0.018066626100983564,-1.6146968702357734
-0.019198964059690092,-1.622348063986863
-0.020327956684288735,-1.63001151108117
-0.021453630865005326,-1.6376873307998692
-0.021714576157467483,-1.6394716826357005
-0.022283441184392065,-1.6433681506118858
-0.022576013170528847,-1.6453756424262715
-0.02369512985047886,-1.6530765648276042
-0.02481100684682533,-1.6607902173600408
-0.025923669788482342,-1.6685167192967316
-0.027033144001463,-1.676256189572178
-0.02813945451155541,-1.684008747285861
-0.02924262604843002,-1.6917745116082619
-0.03034268304756563,-1.6995536021049702
-0.03143147161192265,-1.7072879119709015
-0.031439649659411706,-1.7073461375548507
-0.03253354974785227,-1.715152237590471
-0.03351082157919382,-1.7221561310264704
-0.03362440689336619,-1.7229720206663397
-0.03471224440360214,-1.73080560693097
-0.03579708530918752,-1.7386531150314277
-0.03687895237003852,-1.7465146649084191
-0.03733171591873113,-1.749815337464673
-0.03795786807953057,-1.7543903757741304
-0.037963552436542695,-1.7544319640110797
-0.039033854668625606,-1.7622803670293594
-0.040106934104165846,-1.7701847583004773
-0.04117712809972301,-1.778103669011733
-0.04224445810955644,-1.7860372191861655
-0.04330894534378887,-1.793985528149017
-0.04437061075700334,-1.801948716206739
-0.045429475061525476,-1.8099269026725384
-0.046485558727036906,-1.8179202076890284
-0.04710822250494297,-1.822650018718758
-0.04753888198333844,-1.8259287511699183
-0.04858946482289628,-1.8339526541850364
-0.04923893029306571,-1.8389311838568814
-0.04963732700354245,-1.8419920356063249
-0.050682488049254557,-1.8500470164189422
-0.05172496725964811,-1.8581177167393867
-0.0527647837031879,-1.8662042570867912
-0.05290623026819404,-1.8673070988713547
-0.05380195622300107,-1.8743067582120734
-0.05393013405787142,-1.8753106421065184
-0.05483650344498919,-1.8824253407150424
-0.05586844377051426,-1.8905601253805804
-0.056897795383987204,-1.8987112330048619
-0.05792457625705086,-1.9068787840157058
-0.0589488041453243,-1.9150629004033335
-0.059970496592927615,-1.9232637024876567
-0.06098967093440564,-1.9314813116848322
-0.06200634429772151,-1.939715849625683
-0.06293143389059093,-1.9472410154718354
-0.06302053360697048,-1.9479674375067966
-0.06403225557882163,-1.9562361967696866
-0.06501777324046892,-1.9643268038740018
-0.06504152672932507,-1.964522248832628
-0.06604836337632346,-1.972825715619431
-0.06705278163546388,-1.9811467187536764
-0.06805479742500758,-1.9894853798667516
-0.06845209692858124,-1.9928021056681835
-0.0690544264723614,-1.9978418215268188
-0.07005168430603141,-2.006216165247196
-0.07020465499858292,-2.0075040664773334
-0.07104658626225838,-2.014608532788665
-0.07203914748896961,-2.0230190467458264
-0.0730293829396577,-2.0314478290226807
-0.07401730738020268,-2.039895001695571
-0.07500293539360499,-2.0483606875805855
-0.07598628136833509,-2.0568450084975027
-0.07696735951084528,-2.065348086745857
-0.07794618384273133,-2.073870045002422
-0.07891611362442405,-2.0823526755205526
-0.07892276820372546,-2.082411005504513
-0.07989712624871353,-2.090971090587349
-0.08086016451831884,-2.099469872312731
-0.08086927144873972,-2.0995504224169035
-0.08183921709430476,-2.108149123718681
-0.08280697629936842,-2.1167673169636054
-0.0837725619928014,-2.1254051241074414
-0.08398135514558917,-2.1272780629093657
-0.08473598692436339,-2.134062667561641
-0.08569726366645371,-2.1427400693969485
-0.08665640461237928,-2.151437451977518
-0.08680747253007348,-2.15281091177166
-0.0876134219748541,-2.160154937105389
-0.0885683277915835,-2.1688926470019836
-0.08952113391765469,-2.1776507030972057
-0.0904718520346754,-2.186429227404033
-0.09142049364436163,-2.195228341259005
-0.09236707006696845,-2.2040481662756277
-0.0933115924497347,-2.2128888231988855
-0.09425407175989355,-2.2217504334545017
-0.09507489567828722,-2.229501018725087
-0.09519451878237051,-2.230633117244255
-0.09613294412617038,-2.239536995462257
-0.096776064814467,-2.24566237906869
-0.09706935821710563,-2.2484621876900746
-0.09800377130659348,-2.257408813942855
-0.0989361934575092,-2.266376994051035
-0.09950271204002319,-2.2718457919306014
-0.0998666345545099,-2.2753668469678945
-0.10079510429913166,-2.2843784910677214
-0.10172161220606542,-2.2934120444054744
-0.10264616760829225,-2.3024676253354
-0.10356877965157904,-2.3115453509383728
-0.1037555704448282,-2.3133882480344456
-0.10448945729068729,-2.320645337947352
-0.1054082092935115,-2.3297677023722
-0.10632504423632608,-2.3389125594498315
-0.10723997050181577,-2.3480800241467006
-0.10815299628093063,-2.3572702109563877
-0.10906412956147654,-2.3664832325084824
-0.10997337813648404,-2.3757192014610524
-0.1108807495976193,-2.3849782295718795
-0.1114153207332042,-2.390452936565903
-0.11178625132712808,-2.394260427314436
-0.1126898905080426,-2.403565904319965
-0.11276988401858928,-2.404391709239023
-0.11359167410900554,-2.412894769038272
-0.11449160888525639,-2.4222471290860685
-0.11501880157878146,-2.427745752668081
-0.11538970137567545,-2.431623090966835
-0.11628595790151519,-2.4410227588592335
-0.11718038455943637,-2.4504462369972075
-0.11807298721906634,-2.459893627085139
-0.11896377151454773,-2.4693650299716676
-0.11985274284838701,-2.478860544651971
-0.12073990638135368,-2.4883802683037493
-0.12105747687410223,-2.4917985895936425
-0.12162526702525,-2.4979242965789963
-0.122508829446006,-2.5074927230000736
-0.12339059804556719,-2.517085639007439
-0.12427057696968205,-2.5267031339105808
-0.1251487700930264,-2.5363452950588434
-0.12602518101463497,-2.546012207182491
-0.1268998130498591,-2.5557039521089204
-0.12777266922782027,-2.5654206099039363
-0.12793384853357267,-2.5672197595824686
-0.1286437522778288,-2.575162256388288
-0.1288346725429201,-2.577303390410272
-0.12951306462268775,-2.5849289659179377
-0.1303806083748561,-2.59472080954846
-0.1305203770477831,-2.596302585321688
-0.13124638532059618,-2.604537853053751
-0.13211039691270512,-2.6143801610258603
-0.13297264426286537,-2.624247793214956
-0.13383312813023548,-2.6341408058837543
-0.13469184890814676,-2.644059250600091
-0.13554880661374222,-2.6540031749140307
-0.13640400087459106,-2.663972621905194
-0.13725743091580606,-2.673967629528759
-0.13810909554800213,-2.6839882305617304
-0.13870071542690937,-2.690976554624447
-0.13895899315113455,-2.6940344525104734
-0.13980712165536563,-2.7041063169838773
-0.14065347853293966,-2.714203840105769
-0.14149806077597452,-2.7243270307092904
-0.14234086487212635,-2.7344758915668037
-0.14318188680132007,-2.744650417553163
-0.14402112200038145,-2.754850597389975
-0.1446012593895096,-2.7619294499769618
-0.14485856534817784,-2.76507641036034
-0.14493831101090635,-2.766052647305047
-0.1456942111420873,-2.7753278284692984
-0.14597278735232,-2.7787559243146793
-0.14652805307308092,-2.785604814323335
-0.14736008420574606,-2.7959073210628542
-0.14819029693946345,-2.8062352924306375
-0.14901868299453255,-2.8165886613678097
-0.14984523337264766,-2.8269673501409485
-0.1506699383276337,-2.8373712687594925
-0.15149278733327462,-2.847800315159534
-0.15231376904999527,-2.8582543745474003
-0.15313287128084688,-2.868733318546731
-0.15395008093527096,-2.879237002950871
-0.1547653839898933,-2.8897652695403617
-0.15557876544175409,-2.9003179432964536
-0.15639020926040506,-2.9108948318650687
-0.1566162872967855,-2.9138505105775163
-0.1571996983376711,-2.9214957245639246
-0.1580072144380211,-2.9321203916274174
-0.15881273813723276,-2.942768582773125
-0.15961624877055494,-2.9534400260829416
-0.16041772436277224,-2.964134426555243
-0.16098616593888068,-2.971749828666602
-0.16121714156647973,-2.9748514651973945
-0.16128048189460226,-2.9757027603496904
-0.1613218362616101,-2.9762587345660174
-0.16201447558584992,-2.985590796930793
-0.16280970010890256,-2.996352049572648
-0.16360278722272395,-3.0071348221730427
-0.16439370732991773,-3.017938682833371
-0.16518242906407055,-3.0287631676344664
-0.1659689191845313,-3.039607777792964
-0.16675314248970272,-3.0504719784680137
-0.16753506169831184,-3.0613551955208442
-0.16831463734469737,-3.0722568143463302
-0.16909182765682979,-3.083176176369553
-0.16986658842634642,-3.094112576619659
-0.17063887288252705,-3.105065261667011
-0.17140863154082198,-3.1160334256429674
-0.17217581206067478,-3.127016207134238
-0.17294035907882285,-3.138012686902762
-0.1737022140530313,-3.1490218827274887
-0.17446131507125529,-3.1600427467038896
-0.17455720162369073,-3.161438531848097
-0.17521759667327036,-3.171074160895755
-0.1759709896552109,-3.182114933550427
-0.17617972949600927,-3.1851831066662952
-0.17670273196579508,-3.1928880030661317
-0.17672142085779866,-3.1931637932864625
-0.17746881294789196,-3.2042193854429546
-0.1777973529040923,-3.209095581288125
-0.1782130841934675,-3.215280266963559
-0.17895414822555955,-3.226344900625288
-0.1796919137849469,-3.2374116504263646
-0.1804262844587524,-3.248478774330628
-0.18115715842041177,-3.259544419751073
-0.18188442813979191,-3.2706066156779725
-0.18260798009236442,-3.281663266950269
-0.18332769447134528,-3.292712147075825
-0.18375769518003626,-3.299337792647983
-0.1840434448803046,-3.3037508923615513
-0.18475509801791834,-3.3147769913930394
-0.18546251337558903,-3.325787780742887
-0.18616554292433857,-3.336780436381202
-0.18686403080601063,-3.347751965947762
-0.187557813040101,-3.3586992000384304
-0.18824671722656502,-3.3696187862153253
-0.18893056229315394,-3.380507181776124
-0.18960915823552496,-3.391360644298158
-0.18988210380891413,-3.3957398887585666
-0.19028230592677123,-3.4021752281213855
-0.19094979693150788,-3.4129467764201453
-0.19120622813457677,-3.417097648723166
-0.19158463793922903,-3.4232359924195594
-0.1916114134034991,-3.423670916767354
-0.19226692802227835,-3.4343430573139537
-0.192916104023903,-3.4449583832623554
-0.19300089276798152,-3.4463482761250845
-0.1935586953094545,-3.4555118571450296
-0.19419444665981775,-3.4659982173349344
-0.19482309407831136,-3.4764119833206446
-0.19496444789183456,-3.4787596998172936
-0.19544436525657166,-3.486747459913266
-0.196057980199876,-3.496998746368717
-0.19666365202970237,-3.507159746840264
-0.19726108795059402,-3.517224187435567
