Index,Correlation Squared
0.0,0.0013299674812180292
0.011799410029498525,0.0013290975652323212
0.02359882005899705,0.0013273587881563794
0.035398230088495575,0.0013247532893554312
0.0471976401179941,0.0013212843405356813
0.058997050147492625,0.001316948315663463
0.07079646017699115,0.0013117466882789028
0.08259587020648967,0.0013056940268781842
0.0943952802359882,0.0012987970140063436
0.10619469026548672,0.0012910631806562418
0.11799410029498525,0.0012825011861277947
0.12979351032448377,0.0012731021691705794
0.1415929203539823,0.001262879522549462
0.15339233038348082,0.001251856321994977
0.16519174041297935,0.0012400439476080913
0.17699115044247787,0.0012274209079215362
0.1887905604719764,0.001214030472219318
0.20058997050147492,0.0011998818827452476
0.21238938053097345,0.0011849662926212842
0.22418879056047197,0.0011693240423447427
0.2359882005899705,0.0011529479262305424
0.24778761061946902,0.001135868878728122
0.25958702064896755,0.001118090312886024
0.2713864306784661,0.001099639566962688
0.2831858407079646,0.0010805212277307757
0.2949852507374631,0.0010607652853209509
0.30678466076696165,0.0010403813578436759
0.3185840707964602,0.0010193947925424076
0.3303834808259587,0.0009978254666481259
0.3421828908554572,0.000975693400042285
0.35398230088495575,0.0009530234063207253
0.36578171091445427,0.0009298360271898584
0.3775811209439528,0.000906155421371274
0.3893805309734513,0.0008820080297062704
0.40117994100294985,0.0008574202225713667
0.41297935103244837,0.0008324186523528919
0.4247787610619469,0.000807031836436716
0.4365781710914454,0.0007812856781923277
0.44837758112094395,0.0007552148025054822
0.46017699115044247,0.0007288491485608375
0.471976401179941,0.0007022208351634392
0.4837758112094395,0.0006753629221790911
0.49557522123893805,0.0006483097164525577
0.5073746312684366,0.0006210950759747069
0.5191740412979351,0.0005937546391733079
0.5309734513274336,0.0005663251902377549
0.5427728613569321,0.0005388409186431698
0.5545722713864307,0.0005113271702762751
0.5663716814159292,0.00048379741784093487
0.5781710914454277,0.00045628848695823915
0.5899705014749262,0.000428878103019429
0.6017699115044248,0.00040165291468388057
0.6135693215339233,0.0003747135203693389
0.6253687315634218,0.00034815374456914584
0.6371681415929203,0.00032205764239817946
0.6489675516224189,0.0002965221661928133
0.6607669616519174,0.000271639161562277
0.6725663716814159,0.0002474795796156665
0.6843657817109144,0.00022412161591646432
0.696165191740413,0.00020164654269846637
0.7079646017699115,0.00018011381738844285
0.71976401179941,0.0001595792250441027
0.7315634218289085,0.00014010966187396213
0.7433628318584071,0.00012175267963499835
0.7551622418879056,0.00010454436376362139
0.7669616519174041,8.853937730132324e-05
0.7787610619469026,7.377461242496189e-05
0.7905604719764012,6.027184654445063e-05
0.8023598820058997,4.8074142097140086e-05
0.8141592920353982,3.72073512348782e-05
0.8259587020648967,2.7685906941450607e-05
0.8377581120943953,1.954320648730691e-05
0.8495575221238938,1.2794408490837545e-05
0.8613569321533923,7.451918033833755e-06
0.8731563421828908,3.537251456120157e-06
0.8849557522123894,1.0597610001593127e-06
